item1,item2,slot_coding,closed_biphone,open_biphone_1,levenshtein,syllable
7,8,0.26785714285714285,0.0,0.2,0.5357142857142858,0.47896825396825404
7,9,0.4361111111111111,0.09090909090909091,0.05263157894736842,0.7472222222222222,0.7997474747474748
7,10,0.0,0.0,0.0,0.0,0.0
7,11,0.9583333333333333,2.1746031746031744,2.225097125097125,3.7119047619047625,3.845238095238096
7,12,0.2222222222222222,0.0,0.0,0.33333333333333337,0.7068181818181818
7,13,0.1111111111111111,0.0,0.0,0.11111111111111116,0.09999999999999998
7,14,0.125,0.1111111111111111,0.06666666666666667,0.125,0.11111111111111116
7,15,0.4861111111111111,0.1111111111111111,0.2431372549019608,1.1011904761904763,1.1166666666666667
7,16,0.14285714285714285,0.0,0.2205128205128205,0.1428571428571429,0.375
8,9,0.9472222222222222,2.829292929292929,2.7384932920536635,4.1194444444444445,2.909090909090909
8,10,0.30952380952380953,0.0,0.0,1.2797619047619049,1.0623015873015875
8,11,0.41666666666666663,0.0,0.0,0.8095238095238095,0.37896825396825407
8,12,1.1785714285714286,3.094444444444444,2.8467571644042233,3.9682539682539684,3.224747474747475
8,13,0.8035714285714286,2.9833333333333334,2.3879336349924585,3.4682539682539684,2.922727272727273
8,14,0.9285714285714286,3.3571428571428577,2.758041958041958,3.8392857142857144,3.619047619047619
8,15,0.9285714285714286,3.8277777777777784,3.468778280542986,4.301587301587302,4.177777777777778
8,16,1.0714285714285714,3.482142857142857,2.834965034965035,3.982142857142857,3.8730158730158735
9,10,0.325,0.0,0.785345717234262,2.488888888888889,2.2343434343434345
9,11,0.6,0.6333333333333333,0.37647058823529406,2.0527777777777776,1.6151515151515152
9,12,0.9444444444444444,3.579797979797979,3.1591331269349845,3.977777777777778,3.833333333333333
9,13,1.0444444444444445,2.684848484848485,2.10608875128999,3.430555555555556,3.533333333333333
9,14,0.325,2.8090909090909095,2.671826625386997,4.3694444444444445,4.169444444444444
9,15,1.1694444444444443,2.775757575757576,2.158720330237358,3.7777777777777777,3.3752525252525247
9,16,0.0,2.7181818181818187,2.1374613003095977,3.0250000000000004,3.0250000000000004
10,11,0.7857142857142856,0.2857142857142857,0.18181818181818182,1.2380952380952381,1.3273809523809526
10,12,0.2857142857142857,0.125,0.07692307692307693,1.404761904761905,1.1194444444444445
10,13,1.0436507936507937,1.2194444444444443,1.1375565610859728,3.1428571428571432,2.6888888888888887
10,14,1.8142857142857143,2.5892857142857144,2.4654234654234655,4.361904761904762,3.767857142857143
10,15,0.5535714285714286,0.0,0.0,1.8948412698412698,1.6805555555555554
10,16,0.6523809523809524,0.125,0.07692307692307693,1.557142857142857,1.3452380952380953
11,12,0.25396825396825395,0.2361111111111111,0.14358974358974358,0.8690476190476192,0.885858585858586
11,13,0.4107142857142857,0.1111111111111111,0.06666666666666667,1.515873015873016,0.9060606060606062
11,14,0.7857142857142857,0.2857142857142857,0.2727272727272727,1.2380952380952381,1.2162698412698414
11,15,0.7579365079365079,0.0,0.19457013574660634,1.5158730158730163,1.177777777777778
11,16,0.3333333333333333,0.14285714285714285,0.1,0.6428571428571428,0.7579365079365081
12,13,1.3591269841269842,2.975,2.3429864253393666,3.775793650793651,3.775793650793651
12,14,0.6964285714285714,3.1500000000000004,2.5058823529411764,3.678571428571429,3.410714285714286
12,15,1.1369047619047619,2.875,2.4096530920060335,3.4424603174603177,3.4553391053391054
12,16,0.6825396825396826,3.0250000000000004,2.8361990950226246,4.408730158730159,4.2976190476190474
13,14,0.8392857142857143,4.144444444444445,4.114932126696832,5.305555555555555,5.305555555555555
13,15,1.76984126984127,3.4361111111111113,2.7987933634992457,4.436507936507937,4.749386724386725
13,16,0.6507936507936507,3.2250000000000005,2.546606334841629,3.632936507936508,3.4107142857142856
14,15,0.9642857142857142,3.2472222222222222,2.5622926093514327,4.293650793650794,4.293650793650794
14,16,1.5285714285714285,3.6607142857142856,3.073815073815074,4.242857142857143,4.242857142857143
15,16,0.5714285714285714,3.0250000000000004,2.4289592760181,3.7440476190476195,3.7440476190476195
