item1,item2,slot_coding,closed_biphone,open_biphone_1,levenshtein,syllable
4,15,0.7555555555555555,0.1,0.23529411764705882,1.4277777777777776,0.7853535353535354
4,16,0.3611111111111111,0.0,0.0,0.5722222222222223,0.38535353535353545
5,6,1.525,3.581818181818182,2.884967320261438,3.9666666666666672,3.213888888888889
5,7,0.2,0.2,0.16666666666666666,0.5999999999999999,0.6222222222222222
5,8,0.45,0.33611111111111114,0.19914529914529913,1.2857142857142856,0.6540404040404041
5,9,0.3857142857142857,0.5499999999999999,0.3205128205128205,1.2607142857142857,1.042929292929293
5,10,0.4928571428571429,0.6361111111111112,0.36581196581196584,1.8285714285714287,1.0176767676767675
5,11,0.2,0.30000000000000004,0.16666666666666666,0.5999999999999999,0.2511655011655012
5,12,0.975,2.941666666666666,2.6489621489621493,3.8785714285714286,2.878787878787879
5,13,0.3678571428571429,0.125,0.07692307692307693,0.8178571428571428,0.6075757575757578
5,14,0.675,1.8138888888888887,1.4356532356532359,2.017857142857143,1.3368298368298368
5,15,0.5928571428571429,0.0,0.06666666666666667,1.3857142857142857,0.9234848484848487
5,16,0.4,0.30000000000000004,0.2222222222222222,0.5999999999999999,0.32692307692307687
6,7,0.5611111111111111,0.0,0.23859649122807017,0.9722222222222221,0.9045454545454545
6,8,0.8083333333333332,0.09090909090909091,0.42125902992776054,1.5666666666666667,1.3393939393939394
6,9,0.4361111111111111,0.3929292929292929,0.3562435500515996,1.1083333333333334,0.7373737373737376
6,10,0.225,0.302020202020202,0.1781217750257998,1.4194444444444443,0.6040404040404039
6,11,0.125,0.0,0.0,0.22499999999999998,0.09090909090909094
6,12,1.6472222222222224,4.721212121212121,4.273271413828689,5.03888888888889,4.303030303030303
6,13,0.125,0.0,0.0,0.4472222222222223,0.42499999999999993
6,14,0.8083333333333332,0.49494949494949503,0.5886480908152734,1.5444444444444443,1.23006993006993
6,15,0.7972222222222222,0.0,0.2369453044375645,1.5666666666666669,1.3179292929292927
6,16,0.0,0.0,0.0,0.33611111111111114,0.09999999999999998
7,8,0.75,0.0,0.2,1.0,1.1777777777777778
7,9,0.75,0.0,0.06666666666666667,1.5,0.7444444444444446
7,10,0.375,0.1111111111111111,0.06666666666666667,0.75,0.6444444444444445
7,11,1.375,1.0,0.7999999999999999,2.25,1.3219696969696968
7,12,0.5,0.0,0.06666666666666667,0.5,0.5484848484848484
7,13,0.625,0.0,0.0,1.125,0.8666666666666669
7,14,1.375,1.8888888888888888,1.9999999999999998,2.375,2.1439393939393936
7,15,0.875,0.0,0.26666666666666666,1.25,1.0555555555555558
7,16,0.5,0.0,0.06666666666666667,1.125,0.5636363636363637
8,9,0.3333333333333333,0.14285714285714285,0.18181818181818182,0.8666666666666666,0.6761904761904761
8,10,0.3666666666666667,0.0,0.0,0.3666666666666666,0.3666666666666666
8,11,0.16666666666666666,0.0,0.0,0.16666666666666663,0.125
8,12,1.6666666666666665,1.9365079365079363,1.3354978354978353,2.3333333333333335,2.2142857142857144
8,13,0.7666666666666666,0.3333333333333333,0.2222222222222222,0.9333333333333331,0.7666666666666665
8,14,0.625,0.4583333333333333,0.5838827838827838,1.6964285714285716,0.7646825396825397
8,15,2.071428571428571,2.333333333333333,1.886868686868687,2.5238095238095237,2.3797619047619047
8,16,0.0,0.0,0.0,0.0,0.2678571428571429
9,10,1.3166666666666667,0.0,0.20202020202020202,1.7166666666666666,1.7166666666666666
9,11,1.7333333333333332,2.8285714285714283,1.8614718614718617,3.3333333333333335,2.9773809523809525
9,12,0.25,0.47619047619047616,0.30043290043290044,1.0833333333333335,0.7579365079365081
9,13,1.2333333333333334,1.6666666666666665,1.3535353535353536,2.466666666666667,2.3952380952380956
9,14,0.375,0.1111111111111111,0.06666666666666667,1.0178571428571428,0.3472222222222223
9,15,0.5666666666666667,1.8571428571428574,1.18989898989899,2.3809523809523805,2.2642857142857142
9,16,0.8999999999999999,2.761904761904762,1.8444444444444446,2.966666666666667,2.928571428571429
10,11,0.9499999999999998,0.0,0.0,1.4833333333333332,1.5373015873015874
10,12,0.6666666666666666,0.36507936507936506,0.37186147186147184,1.3333333333333333,0.8551587301587301
10,13,0.16666666666666666,0.0,0.0,0.33333333333333326,0.30952380952380953
10,14,0.26785714285714285,0.375,0.23076923076923078,1.0714285714285716,0.771825396825397
10,15,0.4523809523809524,0.0,0.1111111111111111,0.5952380952380953,0.2678571428571429
10,16,0.7,0.2857142857142857,0.6565656565656566,1.5666666666666664,1.968253968253968
11,12,0.0,0.0,0.0,0.0,0.0
11,13,0.9333333333333333,1.5238095238095237,1.101010101010101,2.1666666666666665,1.596428571428571
11,14,0.375,0.0,0.06666666666666667,0.625,0.125
11,15,0.6000000000000001,1.4285714285714286,1.0282828282828282,1.7619047619047619,1.3742063492063494
11,16,1.2,3.1904761904761907,2.4989898989898984,3.4333333333333336,3.363095238095238
12,13,0.0,0.0,0.0,0.125,0.0
12,14,0.5178571428571428,0.0,0.43003663003663006,0.8928571428571429,0.5818181818181818
12,15,1.601190476190476,1.3492063492063493,1.206926406926407,2.5357142857142856,2.3285714285714287
12,16,0.0,0.0,0.0,0.125,0.0
13,14,0.625,0.0,0.2816849816849817,0.7678571428571429,0.3928571428571429
13,15,1.2,1.9047619047619049,1.3414141414141414,2.128571428571429,2.3535714285714286
13,16,1.0666666666666667,1.8095238095238095,1.1494949494949496,2.0666666666666664,1.7797619047619042
14,15,1.2678571428571428,0.4583333333333333,0.7886446886446885,1.6785714285714286,0.6011904761904763
14,16,0.39285714285714285,0.0,0.0,0.5178571428571429,0.0
15,16,0.6000000000000001,1.4285714285714284,0.8949494949494949,1.695238095238095,1.251984126984127
